Periods,Region,Price
2005,Westervoort,194871.0
2006,Westervoort,203686.0
2007,Westervoort,213026.0
2008,Westervoort,207104.0
2009,Westervoort,198378.0
2010,Westervoort,183532.0
2011,Westervoort,190203.0
2012,Westervoort,189108.0
2013,Westervoort,171447.0
2014,Westervoort,194082.0
2015,Westervoort,179129.0
2016,Westervoort,193170.0
2017,Westervoort,205864.0
1995,Wijchen,105352.0
1996,Wijchen,116985.0
1997,Wijchen,130772.0
1998,Wijchen,149295.0
1999,Wijchen,160936.0
2000,Wijchen,186196.0
2001,Wijchen,215581.0
2002,Wijchen,212960.0
2003,Wijchen,230067.0
2004,Wijchen,219329.0
2005,Wijchen,240320.0
2006,Wijchen,252138.0
2007,Wijchen,262704.0
2008,Wijchen,271097.0
2009,Wijchen,255632.0
2010,Wijchen,251786.0
2011,Wijchen,259109.0
2012,Wijchen,224927.0
2013,Wijchen,219082.0
2014,Wijchen,213713.0
2015,Wijchen,223998.0
2016,Wijchen,244189.0
2017,Wijchen,255011.0
1995,Winterswijk,83826.0
1996,Winterswijk,83575.0
1997,Winterswijk,96690.0
1998,Winterswijk,93720.0
1999,Winterswijk,109872.0
2000,Winterswijk,132665.0
2001,Winterswijk,137478.0
2002,Winterswijk,150100.0
2003,Winterswijk,154316.0
2004,Winterswijk,169766.0
2005,Winterswijk,177529.0
2006,Winterswijk,181817.0
2007,Winterswijk,187997.0
2008,Winterswijk,170663.0
2009,Winterswijk,169784.0
2010,Winterswijk,165107.0
2011,Winterswijk,166305.0
2012,Winterswijk,161299.0
2013,Winterswijk,147908.0
2014,Winterswijk,150614.0
2015,Winterswijk,160787.0
2016,Winterswijk,182763.0
2017,Winterswijk,191818.0
1995,Zaltbommel,87231.0
1996,Zaltbommel,110296.0
1997,Zaltbommel,127130.0
1998,Zaltbommel,135657.0
1999,Zaltbommel,172302.0
2000,Zaltbommel,225934.0
2001,Zaltbommel,234398.0
2002,Zaltbommel,230669.0
2003,Zaltbommel,254262.0
2004,Zaltbommel,276652.0
2005,Zaltbommel,267659.0
2006,Zaltbommel,294387.0
2007,Zaltbommel,301619.0
2008,Zaltbommel,299077.0
2009,Zaltbommel,273415.0
2010,Zaltbommel,283522.0
2011,Zaltbommel,274272.0
2012,Zaltbommel,250475.0
2013,Zaltbommel,223639.0
2014,Zaltbommel,246252.0
2015,Zaltbommel,243282.0
2016,Zaltbommel,248677.0
2017,Zaltbommel,272155.0
