Periods,Region,Price
2015,Sliedrecht,201141.0
2016,Sliedrecht,209918.0
2017,Sliedrecht,217970.0
1995,Strijen,91968.0
1996,Strijen,104623.0
1997,Strijen,125942.0
1998,Strijen,126610.0
1999,Strijen,143172.0
2000,Strijen,186396.0
2001,Strijen,194783.0
2002,Strijen,209776.0
2003,Strijen,238128.0
2004,Strijen,260713.0
2005,Strijen,246945.0
2006,Strijen,259722.0
2007,Strijen,279642.0
2008,Strijen,263927.0
2009,Strijen,239627.0
2010,Strijen,253865.0
2011,Strijen,252072.0
2012,Strijen,216797.0
2013,Strijen,165423.0
2014,Strijen,195060.0
2015,Strijen,201279.0
2016,Strijen,216927.0
2017,Strijen,261215.0
1995,Vlaardingen,65713.0
1996,Vlaardingen,74671.0
1997,Vlaardingen,78735.0
1998,Vlaardingen,85842.0
1999,Vlaardingen,98999.0
2000,Vlaardingen,115071.0
2001,Vlaardingen,124762.0
2002,Vlaardingen,144973.0
2003,Vlaardingen,157009.0
2004,Vlaardingen,163998.0
2005,Vlaardingen,163755.0
2006,Vlaardingen,176275.0
2007,Vlaardingen,177642.0
2008,Vlaardingen,189347.0
2009,Vlaardingen,177823.0
2010,Vlaardingen,179044.0
2011,Vlaardingen,184321.0
2012,Vlaardingen,166675.0
2013,Vlaardingen,164246.0
2014,Vlaardingen,164118.0
2015,Vlaardingen,164575.0
2016,Vlaardingen,172252.0
2017,Vlaardingen,187120.0
1995,Voorschoten,132378.0
1996,Voorschoten,136031.0
1997,Voorschoten,157946.0
1998,Voorschoten,165282.0
1999,Voorschoten,203405.0
2000,Voorschoten,235237.0
2001,Voorschoten,275728.0
2002,Voorschoten,280179.0
2003,Voorschoten,283605.0
2004,Voorschoten,261704.0
2005,Voorschoten,296570.0
2006,Voorschoten,286946.0
2007,Voorschoten,314280.0
2008,Voorschoten,305462.0
2009,Voorschoten,278079.0
2010,Voorschoten,335971.0
2011,Voorschoten,294785.0
2012,Voorschoten,283115.0
2013,Voorschoten,287314.0
2014,Voorschoten,301712.0
2015,Voorschoten,307048.0
2016,Voorschoten,317766.0
2017,Voorschoten,354850.0
1995,Waddinxveen,108497.0
1996,Waddinxveen,110848.0
1997,Waddinxveen,121733.0
1998,Waddinxveen,132212.0
1999,Waddinxveen,152132.0
2000,Waddinxveen,183240.0
2001,Waddinxveen,195436.0
2002,Waddinxveen,225265.0
2003,Waddinxveen,210969.0
2004,Waddinxveen,212599.0
2005,Waddinxveen,236735.0
2006,Waddinxveen,239840.0
2007,Waddinxveen,255971.0
2008,Waddinxveen,250856.0
2009,Waddinxveen,238317.0
2010,Waddinxveen,223839.0
2011,Waddinxveen,224887.0
2012,Waddinxveen,214794.0
2013,Waddinxveen,201452.0
2014,Waddinxveen,200832.0
2015,Waddinxveen,201490.0
2016,Waddinxveen,223017.0
2017,Waddinxveen,232089.0
1995,Wassenaar,231781.0
1996,Wassenaar,291452.0
1997,Wassenaar,308128.0
1998,Wassenaar,353716.0
1999,Wassenaar,469693.0
2000,Wassenaar,540164.0
2001,Wassenaar,571529.0
2002,Wassenaar,549849.0
2003,Wassenaar,488039.0
2004,Wassenaar,542693.0
2005,Wassenaar,605247.0
2006,Wassenaar,587141.0
2007,Wassenaar,647459.0
2008,Wassenaar,607227.0
2009,Wassenaar,636068.0
2010,Wassenaar,558162.0
2011,Wassenaar,592317.0
2012,Wassenaar,565289.0
2013,Wassenaar,536275.0
2014,Wassenaar,558336.0
2015,Wassenaar,531232.0
2016,Wassenaar,543781.0
2017,Wassenaar,705228.0
